tweet_id,semantic_topic
1938505865289728000,0
1978786854339310080,13
1964015761489613056,0
1929094665942491392,-1
1931307668410630144,0
1978832903682261248,-1
1903226657940574208,7
1899582762216198144,15
1939614969483661824,-1
1889809725157679104,9
1903155865659773184,0
1883320329432690688,20
1955127140871180800,10
1877337148405305600,26
1984987925277479168,-1
1984563841557283072,-1
1886691716415283712,15
1937455791952527360,0
1974181692140372480,37
1890556560918585600,5
1958750535391039744,10
1878806787983589376,5
1917233340354298112,4
1911075852915540480,2
1948794022304383232,-1
1935509795307769856,0
1941063848758481408,15
1936015970197553408,-1
1877346017797939456,27
1915357464813261056,12
1972688814964699392,8
1897540959573008384,5
1977028737876344832,-1
1909893881887596800,-1
1905626242537205760,0
1974190507460079872,24
1946592133298950400,5
1971359994974257408,0
1877650868067312128,-1
1904088888039399936,5
1922689077461037312,-1
1963648490854375680,1
1939164943632453888,14
1935847191861772288,18
1935700162825146368,2
1998415964724158976,-1
1876239793740226560,7
1939472838278468096,-1
1944227945146724864,-1
1897140074422419712,-1
1939423606955815168,13
1908654653031801088,-1
1975224454533009408,-1
1889692802935623680,2
1889775642389979392,-1
1915543200653275136,8
1946629121645433344,48
1985995240684347904,0
1977877384843116800,-1
1978830793960009728,-1
1981846609953689856,11
1986137956978204928,0
1904007760540528896,1
1999491301042204672,-1
1986096801557180672,-1
1909860975848939776,-1
1927494049809760256,2
1931176401966694656,37
1945358955565474048,-1
1915882505124909312,10
1883097663077564928,-1
1949700264438497536,-1
1915393033815941632,1
1969403065842483456,10
1946613565281952000,2
1880626808087056384,-1
1980676090529214976,6
1958863031078703616,1
1971363538649350144,29
1968216351312589056,0
1902716550571868672,2
1980616426231853056,0
1893580731479404544,5
1875340978930028800,30
1962013250071220224,-1
1957246391975072000,35
1939598239025520896,0
1970971984940105984,4
1924429469886156800,32
1963619247407730944,-1
1922797945595809792,-1
1906259299221053696,-1
1895426289747763200,15
1880754331827556352,-1
1913722823006437888,18
1882015721393361152,10
1997362844900454912,0
1995484685758238976,-1
1948634196811055616,1
1988939412118598144,-1
1962184029450674176,4
1965369480625975808,-1
1986026879774859520,0
1892709505537872128,-1
1951131966767518208,0
1983499180845793792,11
1936071891950944256,-1
1929206074881576960,9
1897846454972301824,16
1895908856800362752,6
1975637636573483264,0
1997296541401510144,3
1983180837870022656,2
1931038974887502080,2
1880403087644606464,-1
1955995664481181952,4
1983681041253773312,-1
1959301138735600128,-1
1925757502475415808,-1
1955203346094231808,10
1999467326991733248,-1
1902850072255271168,-1
1983145133106254336,23
1883449211116757248,-1
1929169366807154688,-1
1921455314936701184,0
1995150154723381248,-1
1985966476738613760,5
1885448032462020864,18
1975610680666734592,-1
1899589847331058176,0
1882032029451403776,0
1970977673464905984,0
1977752005427765504,6
1910911130945675520,-1
1902562838159487232,-1
1977059150975975680,10
1897540865612243456,-1
1951885304958267648,1
1881622763443486976,-1
1877787537852281088,5
1922636846397313280,-1
1893769310453027072,-1
1970960816745890304,3
1931216381569384448,-1
1999479487470473472,3
1953165660324020224,-1
1944746746258895360,12
1917229652147651072,-1
1879308666211643648,-1
1882938410266161408,-1
1982220632541516288,-1
1940184771604472064,1
1998174072648376832,-1
1886687592080625920,37
2003961246153142528,-1
1931127707116687616,12
1984891143260422400,3
1908581626357178368,2
1885253552081432832,4
1977758294048403712,0
1897559399843176960,-1
1918632768247824640,-1
1931330267513233664,4
1993753976458920448,0
1929185710789235200,-1
1927564864039661824,-1
1893680235201093888,0
1972808592911925504,-1
1905951841256644608,0
1919726337658650880,-1
1883022914154549760,-1
1905306832064905216,-1
1881542188934578432,0
1975560924787581440,1
1919778506936090880,28
1976644221013827584,0
1927604277800763392,-1
1973854450218603008,-1
1977015183370519040,-1
1902710808410517760,-1
1966862792700686336,0
1993671455310290944,10
1921347168520057088,11
1888134895488381184,14
1884478008859451904,14
1956942109011050496,2
1963727110046179584,18
1879273534649934080,5
1905275064154755584,3
1921503397338923008,-1
1950217173328179712,-1
1983172739059056896,0
1906746308381081856,-1
1889825135152234752,5
1977308990897115392,-1
1919793272303845632,17
1972331157900706048,-1
1936088545946747136,-1
1936037071942304256,3
1886726238695510272,-1
1918236305848451328,21
1976972982875832320,-1
1961095168112890112,0
1898132791554114048,-1
1926159767392624640,6
1990543658312216832,-1
1921077879233810688,3
1916784818085630208,10
1963580916384632832,-1
1962274276645495296,4
1912143994077020160,45
1886767642075422976,43
1918651797692191232,15
1967936455562719232,-1
1951197179634135040,15
1951292033878073600,-1
1966905477528506624,0
1965418857964966400,0
1879199209502753024,-1
1972669020739338240,6
1948338296322769152,21
1948886324079133184,2
1918373791836848384,2
1962053435324588288,0
1997291805130563840,-1
1876303943636316672,-1
1935657545747906560,27
1934392871781835264,11
1974106579353153792,0
1964986907907227904,3
1957239614781248000,1
1884662302097420544,0
1969749658001105408,36
1900735291197190144,9
1962567046430106112,3
1891140094389542912,-1
1970964823610622464,11
1879114442392391936,-1
1912454280302456832,-1
1889728004193915136,9
1919722392441823744,-1
1924611361331720448,4
1985130293217698048,9
1917341551346475520,21
1891245822580236544,2
1876223487456731136,3
1889257799307407616,3
1923053919237800192,0
1939197917866447104,-1
1995460431582765312,8
1956929408650076672,-1
1936064102193041920,7
1905255655302398464,8
1960761622722699520,3
1917120623136150016,11
1969827498683924992,15
1936190013479567360,12
1984659708880568576,-1
1978970415889285376,-1
1966784946456195584,-1
1957424227575005696,0
1879302284037005312,-1
1912153055832719872,-1
1974159704118239744,-1
1888154277799137280,4
1886671867232313600,-1
1886362655004524800,28
1943489902680637952,9
1980248708823601664,-1
1919734472259600896,-1
1980625167891198464,-1
1881553000961118464,30
1914305257917808640,-1
1972757706424635904,-1
1889294564542021888,0
1952189521283756544,14
1883370658920616192,-1
1884995901321814272,-1
1903234592796196864,-1
1969780416455565568,7
1881940959040250368,-1
1920235414742323456,7
1976910299409289728,2
1972710103121092864,0
1890644980558962944,4
1954107352619331584,12
1951962288723755264,0
1958760084114481152,1
1953940520117620992,35
1886665322402603520,5
1976662950195949824,-1
1891006841909305600,24
1946984507195727872,-1
1979145211331907584,29
1886723722796507648,0
1966832911589523712,31
1878773273959522304,9
1899470655567057152,3
1952047996323110912,-1
1926163537220505856,5
1926217003020247296,29
1947291480906764544,7
1921519665156669440,-1
1978960181565493504,36
1922559598638117120,3
1887731720663019776,1
1949797846451917056,14
1890726492989956352,4
1951917786906640640,5
1897573394834452992,8
1883107032699748608,20
1957244477141295104,-1
1897529136501162240,2
1969884492107321344,0
1975570086036746496,3
1962418886894346496,-1
1976974729019113728,4
1969547749533368832,-1
1908666351012688128,-1
1996120217710440960,-1
1906339087394684928,18
1995518845969428736,0
1921595994438824192,-1
1877283330711851264,5
1972409809187250688,-1
1939171491532414976,5
1892446367169016320,16
1877273322909483520,44
1977364284947521792,-1
1969733224063721728,1
1976637535708426496,11
1939285012446425088,5
1969396711488700416,8
1895932590550663424,24
1934171329022083072,-1
1981656078153892352,4
1877292879753720064,44
1883136494287900672,10
1957068883304854016,1
1939463620100055040,-1
1915766158030168320,2
1951630465838039040,0
1891078484425855488,-1
1966474826974966272,-1
2003830693445673472,2
1886405901617136128,-1
1927530785856221184,3
1993064311141679616,-1
1881651571022541056,8
1927165367920583168,-1
1878809375466545408,13
1980619611348549632,6
1943534296095965440,15
1905618321145561344,-1
1992730379682218240,7
1953915016983245056,0
1980617939184480768,12
1896229610343616768,-1
1977808863849279744,1
1882167610265202688,-1
1977347356564590592,0
1895379376201740544,-1
1949690195219292416,19
1944643062531277056,1
1948593075070398976,-1
1876289147826286848,38
1929557907605197312,2
1985938242970272000,0
1977092106960388608,6
1884452663116636416,9
1986121828100632832,27
1926158407976865792,6
1934190682392191488,34
1931246608802512896,3
1935513516104188160,-1
1983095930535793152,0
1899127235304734976,-1
1956135293251408128,3
1927266195801014528,-1
1948269942547054848,-1
1903186570053853440,5
1918206814971412736,11
1974217900014678272,8
1983302758427205888,-1
1974109906442846464,14
1965034483058663680,-1
1879077404473499904,-1
1957942403660431360,3
1966782412995895552,30
1877643379498012928,16
1955884861644005632,-1
1969432236727628288,0
1937137841135628288,-1
1973846196583010560,-1
1921327999447683072,-1
1908926627079204864,11
1899478347245376000,5
1912463019046801664,-1
1880620338092159488,28
1879148956460134656,-1
1936172132809294080,-1
1971353196724617728,7
1969448675580719104,7
1952299402686820608,4
1893964240534507520,2
1989046277011808512,6
1948303480567067136,-1
1980250255498387712,9
1960798565225390592,19
1963950060577718784,-1
1932771437699538944,36
1984981299464110336,8
1947289299004915712,2
1908505736512168448,-1
1965327955628098048,1
1971324323677024512,9
1886709651456320000,13
1964980481159741952,-1
1892519675671584768,3
1957347544817922304,-1
1939347273491841280,5
1913470439323558144,14
1974256136581775616,-1
1971343252654838016,0
1917366557547848192,-1
1930859924327948288,-1
1893800472261124096,18
1951778929947337216,-1
1996347887702389248,-1
1945485236013322496,6
1982220627881705472,2
1877673501349314816,-1
1973783583035924992,1
1936076983848558592,17
1938923858855371008,0
1935677233844391936,-1
1918804264920506624,1
1960735838318501888,-1
1955115765184545280,-1
1970940166568390656,0
1939482444539011584,-1
1889803305939018240,1
1961072258819952640,-1
1978949221660176640,14
1934195982377558272,1
1877655952872124928,-1
1983516529666007296,-1
1945126269433340160,-1
1897643127965712384,36
1897684515059114240,9
1899106657503936768,-1
1996095996582117376,2
1924477573935091712,8
1933883822489428480,4
1890725771095736576,9
1948819020901483008,10
1926202500899643904,-1
1977030849439945216,34
1957381175187820800,1
1977334131416859136,0
1889676441278697728,0
1953022530345943296,-1
1893985117187821568,4
1909852241873301760,45
1967001319358513408,44
1984947884014617088,0
1948188307516776704,17
1948244942645801472,0
1908238867024531712,-1
1986084064751948032,4
1889770186359628032,1
1906194012182315520,14
1999498696845869568,12
1948639355670855680,-1
1981649895187771648,28
1901107113344344064,-1
1980651303165677824,2
1996214952772903168,-1
1877370752824930816,5
1939045195036925952,-1
1963823572142694656,2
1939043668398321920,0
1881831468365971968,1
1999510158280421376,-1
1973891425726333440,22
1880400588619543040,3
1922659009196138752,3
1886732007184482560,8
1932426999152472576,-1
1918623619581633024,11
1899453385117712640,18
1937326433678033152,1
1927675668655124736,-1
1898991103963255040,40
1974135429537681664,-1
1889332062735520000,0
1895329787725701632,0
1946368961446400256,1
1927543368004808960,-1
1977297611314044928,2
1899068355551862784,-1
1962002900043038976,-1
1938503727838642176,42
1893526380626714880,3
1912030972293660672,-1
1926409785722683648,-1
1900482656216961280,-1
1939210151065722880,4
1938579762752225280,-1
1976685859929014528,8
1889732053375000832,-1
1939545174029599232,-1
1956060368759087360,1
1923906270119199232,0
1886421245434236928,-1
1969417678759870720,4
1916898551935996160,7
1941068834993218048,-1
1967976454144266496,1
1929534803004543488,10
1988382455825657856,8
1891007866934333696,39
1952225973740380160,-1
1915699706623111424,9
1878693573077704960,34
1882063730982408192,17
1954179723296120832,-1
1889355034258972672,-1
1989028251638149376,18
1977766558224249088,36
1970937281134682112,6
1881677828594569472,17
1951448689882571264,-1
1938792027883467008,8
1877794842354540800,5
1877646074451538176,16
1876267557617021184,10
2005395566730313984,3
1965066615537721344,48
1878798328529555712,44
1910118424401092864,13
1945491716204830976,42
1971279054704869632,-1
1960838188269736192,0
1998441721529765888,11
1963748311640506880,10
1965452726646747136,-1
1927562204234023424,1
1973798221945450752,11
1921186734525554688,-1
1966449473577447680,-1
1946900159457341696,2
1886401208220353024,-1
1977373170337194496,-1
1880741066103730176,2
1936091190035988736,-1
1936070442630234368,-1
1926239175470182912,0
1912073214198685952,4
1938807966653972992,-1
1969739569190105600,6
1930880593581236224,12
1962180821579858176,3
1960761324205695232,21
1901121996232024576,-1
1878747084385587200,3
1898041521636888832,1
1903202602290123264,39
1924895924045938688,8
1904046078955258112,28
1957329109916475392,-1
1921473720071107072,-1
1983163107561353472,-1
1981643014595641856,-1
1997290475091616000,25
1883654579516293120,20
1966401369646280960,-1
1876261311408988416,-1
1924200098474701056,17
1992301273404915712,38
1917219161220292864,0
1877711968271806976,-1
1902718717764710656,3
1951488464656146432,7
1953750635654131968,5
1949800536183615744,1
1909974110337388800,1
1996097008516690176,0
1887818871735820288,-1
1895341590253838848,1
1929179332846469376,-1
1981664140843532544,-1
1892312355440321024,0
1999492940566266368,0
1977371630146896128,2
1889702436874625024,1
1962092482889757184,13
1963750923106144512,44
1913630967878877696,10
1954325977859084544,-1
1882077006600532224,-1
1980281768394854656,7
1995189168096661760,-1
1919728755729182976,10
1995630644844790016,-1
1892262115374715136,1
1886358513569649152,-1
1918611177778860288,-1
1961042423615754240,3
1937161775432245760,-1
1948317197417447424,10
1877451358946710016,-1
1878746004192903424,14
1896335019423236096,-1
1885383013204451840,34
1880399305510646016,16
1893925685233680384,14
1985027668132442624,0
1877648390005145600,14
1962341689689010432,-1
1885398958404764160,31
1903108971772469504,32
1955373761215205376,2
1921470871882887424,-1
1982011284939006208,0
1951111386668384512,-1
1874694160307097600,-1
1979321742226026496,-1
1923091473848733696,6
1889274973560446976,-1
1916995841438716160,30
1955416177175564800,-1
1968316748639461888,23
1953314527505756416,5
1937305309875437568,16
1886762379347947776,-1
2005285056190059008,3
1893627342758809856,-1
1937146037250195456,5
1903189262763430144,32
1919754732798935296,6
1960634375814492416,1
1889819188639965696,-1
1916816272995840512,2
1976982084100268544,15
1948705929232273920,1
1962398701164638464,3
1957031248246804736,1
1984981217822028032,-1
1977354105375932672,3
1966466473293181184,11
1961031295456428032,-1
1937369033864806400,0
1949990846473936896,-1
1978793543843152384,12
2003831270573547520,0
1921206926030827520,19
1877671436938100992,2
1889363054573527040,-1
1882822500150907136,-1
1884994795187356160,5
1966859877835567360,31
1915376628747698176,2
1955113595081199616,14
1901656093048373248,-1
1929135988053275136,-1
1948657729297416448,11
1961061096296792064,6
1920181161206427648,-1
1881897483565178880,-1
1886676260237271040,-1
1970983802953773568,19
1965284093224214784,6
1963891602801258752,11
1926294188779327488,-1
1952201448420471040,9
1969415676092956928,10
1984583338221609472,-1
1900938799649354240,-1
1948654590439698944,1
1915766521105936640,4
1948244871656919552,0
1930922184475877376,-1
1931215978916147456,0
1929193367822651648,24
1918268553901556224,11
1887806468516467200,3
1949622920441127424,2
1956998670370656512,3
1937331279546237184,-1
1951196546193826048,0
1975329942998295040,7
1910984063311368192,3
1877643789843448064,14
1964911537669456128,-1
1950106559477916160,33
1969736537140253184,1
1896174550553104640,8
1879133375027663104,45
1915782588662440448,-1
1891047035794567168,-1
1912484024255394304,-1
1996357787815932416,22
1879280131124170752,0
1950287165461512704,-1
1932428049947214336,4
1926275381645951232,-1
1966890856339976192,1
1889320133061210112,9
1877655236455903744,16
1991291054956638720,-1
1969488006265651712,-1
1938766200877806080,1
1915759950972027136,13
1886763297971822848,0
1961971953092427776,0
1897823013380538368,4
1977877706240081920,-1
1986193487696699904,0
1984559343182999808,0
1883383045006532864,-1
1944221104262066432,-1
1985959487577211136,-1
1920080971967385600,6
1955278401008287744,11
1929935366074540288,7
1927600510699229696,1
1917086059315532032,11
1966513984934207488,3
1972799016267362304,6
1983553964491899136,-1
1968212653614256640,1
1951542943497724160,-1
1975309455706497280,2
1939194562683219968,-1
1890581405018525952,4
1995497370596061184,-1
1971362221264720128,7
1923087329096265984,6
1974125752280101376,1
1888104365313184000,35
1967912820550566144,-1
1982089023905763328,-1
1951606365832782080,3
1896259544034214144,-1
1984597661752967424,1
1975558081598861568,4
1984550718355939584,11
1963990024640164096,-1
1882806818390540800,-1
1961152500951859456,7
1928231682659721728,-1
1999478596591894784,-1
1901095989832020480,-1
1969743415555551488,-1
1975547081101352960,6
1880601891803107584,10
1990539108138299648,10
1972680632745574400,1
1886412154171171072,-1
1905716224602063104,3
1977848742754877952,-1
1969415231572152576,2
1920112164628795904,1
1930858313463509248,-1
1976650846088905216,0
1956137046210437632,-1
1958882958753796096,-1
1924824708715053056,13
1899596932571390208,1
1905167906490454016,-1
1964938523884351488,-1
1954319570627596544,-1
1889321342819873024,-1
1968241668165132800,5
1940178053361279488,-1
1966404713013981440,-1
1950030315323322624,8
1981688843180155136,6
1965344318035742976,1
1976933039839318272,0
1875868236908290048,5
1914368320658403584,-1
1937591936094700032,0
1897648779203052032,2
1877326360055546112,-1
1979144482462249472,-1
1892544069462561024,9
1892452254046966016,-1
1948668433903784448,-1
1982220634592612608,-1
1962378798814617600,1
1990907158364557568,-1
1933889147628048896,-1
1926122195043922176,-1
1980674623684694528,7
1889663074681970944,0
1899455675019014144,-1
1949790916799037952,-1
1905732435536707584,-1
1980702756978708736,0
1981639549064225280,11
1922523949717389312,-1
1962551143940444672,23
1918696783590408192,17
1968203791599350272,1
1946671459356623360,42
1903118487544848640,-1
1912054724641300736,-1
1911198428778168832,2
1953360732684468736,-1
1924026955877548032,-1
1881545436932260096,5
1893565439936012288,6
1960625336263303424,-1
1995993161748152576,3
1939461432552399104,1
1953441375933906944,-1
1945418778864451840,3
1921632471734464768,1
1897510298291970560,-1
2005286543959974144,2
1966371455937257728,-1
1970950358370578944,15
1913551319258009856,4
1903196698635358464,1
1932276637124772096,13
1939321232937329152,1
1996136007834702336,0
1878698064476815872,5
1918647408160043264,11
1955366291742806272,-1
1905753830123536640,48
1977861112193311232,7
1984990463292776704,-1
1905692273708605696,1
1895916197637771520,37
1962158346578059520,-1
1971277395949912320,22
1983230155175932160,2
1929002752350245120,1
1881691195421975040,-1
1923021640788566272,0
1923001606607372800,-1
1880583820057227776,3
1915904879660568576,15
1990928544558620928,9
1880278697527423232,-1
1923125910305202432,1
1953252996491747328,5
1976979519690166784,36
1888157431613853952,3
1890602744609714176,5
1912538797860090112,-1
1938491040081793536,4
1905999220475404800,0
1962089509564317952,39
1990914303721897984,-1
1950538772006998272,-1
1927011974715421184,0
1933741600477491456,12
1952992625147166976,39
1990903642787099136,-1
1961100173029040384,0
1995174380251562240,6
1916925454629654784,2
1877291282374050304,-1
1913674791045013760,8
1962018616658018560,0
1889649577134866432,5
1938453978251202560,0
1889698268965191936,41
1918630985282818304,-1
1939582032008597760,9
1899131225937416192,0
1899313899964367360,3
1908166865039593984,-1
1934078605455430144,30
1905905315956379648,3
1957461884623339520,1
1971348714070618368,-1
1880758696084681216,35
1980784658746077696,1
1972434185341260288,11
1921581931390468352,-1
1962401008526733312,7
1976771332110201088,-1
1970981526302228992,-1
1902643911924879872,4
1915407724579344384,-1
1984894081747853568,-1
1912456486673859072,28
1969419732052033792,7
1934085169239204096,21
1877735279613915648,0
1914019704223731968,-1
1965366676205306112,26
1921495030100836352,0
1972413506252374272,-1
1937349985936535552,-1
1938495794577076480,7
1882981266225824000,5
1972695605261849088,6
1925795005534249472,6
1924287055707996160,9
1930957914153644288,-1
1995451807963795968,-1
1963881506545254400,0
1995490632903877120,0
1922800336013549568,17
1902791775460417792,-1
1956936369684529152,1
1912117121540342272,17
1977144974434267392,-1
1972803548573556736,1
1886390933153099776,4
1943735508737081600,3
1940914447427776768,14
1876292191347483136,5
1884981024679153664,-1
1949680142093348864,31
1999486379693363456,43
1883203679320428800,4
1906197669946519552,9
1887990351425863936,0
1876409504050614272,5
1975347285455479040,15
1877647057407902208,14
1879094469838155776,3
1883369503582544384,3
1889299863797629184,-1
1877365887474266368,10
1918654678906126336,2
1889652752080388096,3
1913548984238710784,-1
1889340620826980352,-1
1880403638918737920,0
1973839931966644480,-1
1946931096983056640,30
1904299355449995776,10
1948221993947480320,1
1998087802198847744,0
1923886796062269952,1
1945520876092370944,2
1921162888309276928,8
1919893522854846464,2
1972443567454147072,29
1892446668819247360,24
1902616272543870976,0
1977294941547356416,4
1940840819747180800,-1
1923059551315668992,6
1927593536196595712,-1
1889345748929744896,1
1932697647334539776,2
1973771113957306624,-1
1908873653690704384,-1
1997352838926598656,-1
1906845781124112640,-1
1889823181986472192,5
1966418182656372736,1
1893997713152250112,2
1992729932967887360,7
1891076861645508864,18
1890763391616033024,12
1905111277678268672,35
1908855114007474432,39
1953646350546894848,6
1964962603509457152,7
1929685171433013760,1
1876275288327495680,-1
1883386913023029504,-1
1975248392310956288,-1
1931361098181312768,0
1898902971649536000,-1
1948194114459320576,11
1944549970922889472,-1
1908127234382291456,0
1886725777435303936,-1
1934235653619015936,12
1976700002341994752,0
1969417911606657536,-1
1933860356524564736,4
1913956012870218240,-1
1938445870569295872,2
1926997475761455360,-1
1981626902445257216,-1
1941017510528041216,2
1952483681387565312,0
1982220635959967744,2
1999244804623147264,10
2003934785136402688,-1
1883373300522561792,20
1909966564180533504,0
1972353924528308224,22
1927309261756838144,-1
1877348490210131968,5
1975575953033339136,1
1955152218568667392,-1
1975554583989772544,-1
1885251498768294144,0
1891035119210696960,-1
1949691070226551040,11
1977730015832797440,-1
1930984372800500224,3
1904075680222257664,0
1984590518819701248,-1
1922626845616287744,-1
1961966822468845824,21
1996086599504036352,-1
1931363926790279424,-1
1969398040059638272,-1
1908168632783319296,-1
1883381297042895104,20
1983498757078388992,-1
1949866377566966272,1
1883434566662468096,9
1982052957219885312,-1
1952941622225977344,-1
1966763634521944320,6
1982063056806146304,-1
1895694563731509504,14
1921083192783634944,-1
1905600257796571392,17
1919772999114244096,19
1999227165074948352,19
1926094619160240640,15
1925861491514753280,6
1957056980717281536,-1
1976634037478605056,-1
1905081947174707200,-1
1963986308982075392,-1
1962021848671260672,11
1887796539181175296,4
1969545793393869056,-1
1951465562502217984,18
1918560734587265536,-1
1986015777934430464,10
1999878836381720832,3
1955873322660659456,-1
1957093974075990272,-1
1880272757897986048,1
1939188338705211648,-1
1957534182143668224,1
1953336761570214400,2
1903119283791843584,-1
1903205781169901568,1
1983175498374291712,1
1893503557665743104,5
1901110573968035840,2
1921562885534155008,5
1891264570334871808,-1
1931366876770374144,-1
1963808664546128384,-1
1895868380814680320,-1
1962075417076232448,0
1901417106559914496,-1
1897874856831766784,-1
1938888172567699712,2
1939416836665417984,34
2006138629995802880,2
1969409728699908352,-1
1950517922633511168,1
1922989338071052544,3
1936129087334236416,2
1919720818658992384,8
1969751690237837568,-1
1899071490617991424,-1
1909849416464580864,12
1911926014282022912,18
1966858780924350976,7
1897640494970376192,5
1982152225070727424,-1
1913652282627133440,-1
1976662935511678976,3
1950151290257809664,-1
1945387246909317120,-1
1899367599814971648,-1
1932255201467240960,-1
1968303365542359040,-1
2003931124821889024,2
1941126671710798080,-1
1881941414189416960,13
1939635470293680384,1
1935573218578047232,3
1983534955201491200,-1
1957025846163546624,2
1931257496695713792,-1
1955238683168395776,1
1880255663940698368,-1
1996162915024699904,-1
1934126349566034176,0
1955368267272556544,9
1936040459455152384,-1
1969910765181448448,1
1895463226932158976,10
1963922112210702336,6
1909941510881366016,14
1890643472337469696,-1
1956909522133635072,-1
1923998248936800512,14
1883364747548250112,13
1966947783245787392,4
1876228210691920128,30
1946196787154346240,-1
1932697500013453312,42
1899255771764056320,-1
1953195364938596352,-1
1962231674403729920,8
1956955811659551232,12
1924105577418150144,1
1902740110933639168,-1
1877855439607443456,5
1965063697791127808,-1
1977867209843343616,3
1982220628947034368,-1
1984575074389934080,0
1948233478408921088,31
1944768895208046848,-1
1966446526227489024,-1
2003960005536764160,0
1885476610981453824,-1
1966776604291723520,2
1926380133855657984,2
1877656526996779264,-1
1951606615259402240,0
1983108581689114880,-1
1972691713379741952,3
1881928515974734080,2
1963606973561127424,-1
1893811046332158208,-1
1976654262089531392,0
1953272373043773696,18
1993799869321105664,0
1899251818397647104,-1
1937008668471705600,29
1928988597312532480,2
1978842764402958592,-1
1980782152100012288,2
1977744889095107072,-1
1879110549134586112,5
1902691578168451328,48
1935654696519409920,4
1908142785523597312,-1
1996187756855496960,0
1916984940396482560,1
1913650251157872896,0
1923165914754674688,-1
1924365099411836928,-1
2003903117520412928,0
1901586588444033280,37
1974168355637768448,6
1992732435898114560,12
1892140727825776896,8
1958876724579770368,-1
1928993711377232128,-1
1949699298347631104,0
1963872168430756096,-1
1897872329448808960,13
1886386140355432704,18
1963622658211221760,39
1936013934965965056,0
1946226804316152320,2
1884570369165775104,4
1963980452886090240,0
1893640331650109696,3
1880626566054789376,-1
1949874518593310720,-1
1991925824459882496,10
1908507081902264320,2
1943648284469293056,-1
1887802230121885952,11
1878690133660368896,14
1993673845027557632,9
1956941596169232896,6
1939662121111068672,2
1937535948935561472,-1
1974185776096375040,-1
1905967648267239680,32
1895361434273419776,-1
1983113801965896192,-1
1951105598357119232,-1
1953328672846287104,15
1884634303910629376,-1
1924107870209290496,17
1918210126294716928,-1
2003975072378446080,19
1939308084717048064,-1
1876217373306565120,-1
1966433548522377472,4
1959058804605427712,2
1982076818720186368,-1
1980636041917948160,13
1984890392274485504,-1
1946502147409060352,9
1962064916002886144,15
1961047107206262784,7
1905949675015880960,8
1941024384191549696,14
1973803628524933376,-1
1940797545355399424,-1
1962468858973020160,-1
1955768947191767040,3
1893494445145837824,4
1913625553099522304,-1
1956910621204824064,44
1920167074514809088,-1
1917114209881465344,-1
1931234897815105792,17
1931321075142414336,-1
1951869514918109440,30
1976635150323667200,11
1920083880322671104,-1
1951521516253798400,0
1917146008213131520,-1
1977734892898168832,12
1880623188226588928,-1
1966867703496638976,-1
1893518212085751808,0
1995926259462013184,40
1875421891365892352,-1
1983146572771930368,-1
1960719589178007808,2
1977405939243462912,6
1944369034931355904,2
1891218531296928000,3
1948239726802338304,-1
1916764081651879936,20
1931225475336274176,-1
1977033845917860096,0
1892533639185080576,0
1875768516449804288,-1
1984954978394636288,-1
1917199065995244032,-1
1966866274740477952,-1
1966486572351566080,3
1973837437857378816,6
1957246424795717632,17
1996174826294439936,1
1915703938894188800,4
1957408821368025600,3
1889306829655875840,-1
1983077437757108480,-1
1926137911168111104,28
1880753498251571456,-1
1980639872693191168,-1
1904142589680631808,-1
1885369017877356800,17
1984578202141081856,-1
1952444731994276096,3
1890727557017882624,-1
1909824205186908160,7
1901649016741675264,2
1973900186721398784,1
1963822473428054272,16
1906294457529483520,3
1889371551243575552,-1
1986024500807299328,2
1969765367959752960,6
1905550121418588672,5
1880606497690059264,-1
1885354048960028672,7
1905889215139000320,15
1945405861071126784,3
1963843974344384768,-1
1876257509205577984,-1
1881672256331649280,0
1890602243696591104,-1
1927679545081225728,17
1948630981906497792,-1
1886790892155200000,-1
1902693863816618240,-1
1957338345736220672,1
1907822061621563648,4
1888100031196185088,16
1905155675338244096,-1
1896160937599799808,3
1899471699890131200,0
1888090079698059264,-1
1915748890222973440,9
1972341572323922176,0
1918330360456466688,-1
1963888970254700800,-1
1967916022972944896,9
1965307871656387072,23
1925823809719861504,-1
1935671813079769088,0
1962171211225706752,1
1986019150335205632,17
1880308341441982720,10
1964927308906823936,6
1951425400250552832,2
1982065946601967616,12
1980418968096800768,-1
1930944663793603072,-1
1972675272202997760,6
1965561896511369216,-1
1930946942382510080,5
1977868546454548480,4
1936037137578914048,-1
1877283078713811200,29
1912477574619623680,5
1885371019986428416,-1
1884641415168409856,-1
1881679460531060992,5
1938981802078806016,29
1886762415297372416,3
1883053332438364416,4
1962358419962425344,-1
1901120570525372928,13
1968328715915632896,-1
1983118512781701376,1
1876263418002575360,27
1921680669748482048,-1
1903123290723586304,13
1966401836883296512,17
1977848141279043840,-1
1938885083877736960,10
1900433949098471424,-1
1966876974678487040,-1
1966744242434564352,6
1924129460212900096,0
1924834313440526848,-1
1972442105843978496,-1
1936097646625906944,1
1967928048680120832,1
1913420920942899200,7
1958755590223929344,0
1933843963280306688,4
1920138582691606784,0
1917005417689059840,0
1991655042387177984,-1
1971327318917513216,10
1919730634626396416,19
1890625002527191296,-1
1980423040140997120,6
1983569258408985088,-1
1944585396291268864,-1
1983534728394440704,0
1889280981015941120,5
1969484957140861440,-1
1880642115820237056,1
1876308417314210048,26
1900659540070428672,1
1996182031328596224,6
1975349327188140288,2
1893999184753352704,1
